customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
0616-ATFGB,0,1,0,0,0,0,0,0,0,Cable
0617-AQNWT,0,1,1,0,1,1,0,1,1,DSL
0617-FHSGK,1,1,0,0,0,0,0,0,0,Fiber Optic
0618-XWMSS,1,1,1,0,0,0,0,0,0,Fiber Optic
0619-OLYUR,1,1,1,0,1,1,1,1,1,Fiber Optic
0620-DLSLK,1,1,0,0,0,0,1,0,0,Fiber Optic
0620-XEFWH,1,0,0,0,0,0,0,0,0,Sin servicio
0621-CXBKL,1,0,0,0,0,0,0,0,0,Sin servicio
0621-HJWXJ,1,1,0,1,0,0,0,0,0,Fiber Optic
0621-JFHOL,0,1,0,0,0,1,0,0,0,Cable
0621-TSSMU,1,0,0,0,0,0,0,0,0,Sin servicio
0621-TWIEM,1,1,0,0,0,0,0,0,1,Cable
0623-EJQEG,1,1,1,0,0,1,0,1,1,Fiber Optic
0623-GDISB,1,1,1,0,0,0,0,0,0,Cable
0623-IIHUG,0,1,1,0,0,0,1,0,0,Cable
0625-AFOHS,1,0,0,0,0,0,0,0,0,Sin servicio
0626-QXNGV,1,0,0,0,0,0,0,0,0,Sin servicio
0628-CNQRM,1,1,1,0,1,1,1,0,0,Cable
0634-SZPQA,1,1,1,0,0,0,1,0,0,Fiber Optic
0635-WKOLD,1,1,0,1,0,1,1,0,0,DSL
0637-KVDLV,1,1,0,0,0,0,0,0,0,Fiber Optic
0637-UBJRP,1,1,1,0,0,0,0,1,1,Fiber Optic
0637-YLETY,1,1,0,1,1,0,0,1,1,Fiber Optic
0639-TSIQW,1,1,1,1,1,0,1,0,0,Fiber Optic
0640-YJTPY,1,0,0,0,0,0,0,0,0,Sin servicio
0641-EVBOJ,1,1,1,0,0,1,0,0,0,Fiber Optic
0643-OKLRP,1,1,1,0,0,0,0,0,0,Fiber Optic
0644-OQMDK,1,1,0,0,0,0,0,0,0,Fiber Optic
0650-BWOZN,1,1,0,1,0,0,0,0,0,Fiber Optic
0654-HMSHN,1,1,0,1,1,0,1,1,1,Fiber Optic
0654-PQKDW,1,1,1,0,1,1,1,0,0,DSL
0655-RBDUG,1,1,0,0,1,0,1,1,1,Fiber Optic
0655-YDGFJ,1,1,0,0,1,0,0,0,0,DSL
0657-DOGUM,1,1,1,0,0,1,0,0,0,DSL
0661-KBKPA,1,1,0,0,1,1,1,1,1,DSL
0661-KQHNK,1,0,0,0,0,0,0,0,0,Sin servicio
0661-WCQNQ,1,1,1,0,0,1,0,0,0,DSL
0661-XEYAN,0,1,0,0,0,0,0,0,0,DSL
0665-XHDJU,1,1,0,1,0,0,1,1,1,Fiber Optic
0666-UXTJO,1,1,0,0,1,0,1,0,0,Fiber Optic
0667-NSRGI,1,1,0,0,1,1,0,1,1,DSL
0668-OGMHD,0,1,1,0,0,0,0,0,0,DSL
0670-ANMUU,1,1,1,0,0,1,0,1,1,Fiber Optic
0670-KDOMA,1,0,0,0,0,0,0,0,0,Sin servicio
0673-IGUQO,1,0,0,0,0,0,0,0,0,Sin servicio
0674-DGMAQ,1,1,0,1,1,0,0,1,0,Fiber Optic
0674-EYYZV,1,1,0,0,0,0,1,0,0,DSL
0674-GCDXG,1,1,1,0,1,1,0,1,1,DSL
0675-NCDYU,1,1,1,1,1,1,1,1,1,Fiber Optic
0678-RLHVP,1,1,0,1,1,0,1,1,1,Fiber Optic
0679-IDSTG,1,1,0,0,0,0,0,0,0,Fiber Optic
0679-TDGAK,1,1,1,0,0,1,1,1,1,Cable
0680-DFNNY,1,1,0,0,1,0,1,1,1,Fiber Optic
0682-USIXD,1,1,0,0,0,1,1,0,0,Fiber Optic
0684-AOSIH,1,1,1,0,0,0,1,1,1,Cable
0685-MLYYM,1,1,0,0,0,0,0,0,0,Fiber Optic
0687-ZVTHB,1,1,1,1,1,0,0,1,1,Cable
0689-DSXGL,1,1,0,1,1,1,0,0,0,Fiber Optic
0689-NKYLF,1,1,0,0,1,0,1,0,0,Fiber Optic
0690-SRQID,1,0,0,0,0,0,0,0,0,Sin servicio
0691-IFBQW,1,1,1,1,1,0,1,1,1,Fiber Optic
0691-JVSYA,1,1,0,0,1,0,1,1,1,Fiber Optic
0691-NIKRI,1,1,0,0,1,1,1,1,1,Fiber Optic
0696-UKTOX,1,1,0,1,0,1,0,0,0,Cable
0697-ZMSWS,1,1,0,0,0,0,0,1,1,Fiber Optic
0699-NDKJM,0,1,1,1,1,0,1,1,1,Cable
0701-RFGFI,1,1,0,0,0,0,1,1,1,Fiber Optic
0701-TJSEF,1,1,1,0,1,1,0,1,1,Cable
0702-PGIBZ,1,1,0,1,0,0,1,1,1,Fiber Optic
0704-VCUMB,1,0,0,0,0,0,0,0,0,Sin servicio
0707-HOVVN,1,1,0,1,1,1,1,0,0,Cable
0708-LGSMF,1,1,1,0,0,0,0,1,1,DSL
0708-SJDIS,1,1,0,0,0,1,1,0,0,Cable
0709-TVGUR,1,1,0,0,0,0,0,0,0,Fiber Optic
0716-BQNDX,1,1,1,0,0,1,0,1,1,Fiber Optic
0719-SYFRB,1,1,1,0,1,1,0,0,0,DSL
0722-SVSFK,1,1,0,0,1,1,1,1,1,Fiber Optic
0722-TROQR,1,1,0,0,0,0,0,0,0,Fiber Optic
0723-DRCLG,1,1,0,0,0,0,0,0,0,Fiber Optic
0723-FDLAY,1,1,0,1,1,1,1,1,1,Cable
0723-VSOBE,0,1,0,0,0,0,0,1,0,Cable
0725-CXOTM,1,1,1,0,1,1,1,1,1,DSL
0727-BMPLR,1,1,0,0,1,0,1,1,1,Fiber Optic
0727-BNRLG,1,1,0,1,1,1,1,0,0,Fiber Optic
0727-IWKVK,1,1,0,1,1,0,0,0,0,Fiber Optic
0730-BGQGF,1,1,1,1,1,1,1,1,1,DSL
0730-KOAVE,1,1,1,1,0,0,0,1,1,Fiber Optic
0731-EBJQB,1,0,0,0,0,0,0,0,0,Sin servicio
0732-OCQOC,1,0,0,0,0,0,0,0,0,Sin servicio
0733-VUNUW,1,1,1,0,0,0,0,0,0,DSL
0734-OXWBT,1,1,0,0,0,1,1,1,1,Cable
0739-UUAJR,0,1,1,0,1,0,1,1,1,Cable
0742-LAFQK,1,1,1,1,1,0,0,1,1,Fiber Optic
0742-MOABM,1,1,0,0,0,1,0,0,0,Cable
0742-NXBGR,1,1,0,1,1,0,0,0,0,Fiber Optic
0743-HNPFG,1,1,1,1,0,1,0,1,1,DSL
0743-HRVFF,0,1,0,0,1,1,1,1,1,DSL
0744-BIKKF,1,1,1,1,1,1,1,1,1,DSL
0744-GKNGE,1,1,1,0,0,1,0,0,0,Fiber Optic
0746-JTRFU,0,1,0,0,0,0,0,0,1,Cable
0748-RDGGM,1,1,1,1,1,1,1,1,1,Fiber Optic
0749-IRGQE,0,1,0,0,0,0,1,1,0,DSL
0750-EBAIU,1,1,1,0,1,0,1,0,0,Fiber Optic
0750-EKNGL,1,0,0,0,0,0,0,0,0,Sin servicio
0754-EEBDC,1,0,0,0,0,0,0,0,0,Sin servicio
0754-UKWQP,1,1,0,0,1,0,1,1,1,Fiber Optic
0756-MPZRL,0,1,0,0,1,1,0,0,0,DSL
0757-WCUUZ,1,1,0,0,1,0,0,1,1,DSL
0761-AETCS,1,0,0,0,0,0,0,0,0,Sin servicio
0769-MURVM,0,1,1,1,1,1,1,1,1,Cable
0771-CHWSK,1,1,1,1,1,0,0,1,1,DSL
0771-WLCLA,1,1,1,0,1,1,1,1,1,Fiber Optic
0772-GYEQQ,1,1,0,0,1,1,1,0,0,Fiber Optic
0774-IFUVM,1,1,1,0,0,0,1,0,0,DSL
0774-RMNUW,0,1,1,1,0,1,1,1,1,Cable
0778-NELLA,0,1,0,0,0,0,1,0,0,DSL
0780-XNZFN,1,0,0,0,0,0,0,0,0,Sin servicio
0781-LKXBR,1,1,0,0,1,0,1,1,1,Fiber Optic
0784-GTUUK,1,0,0,0,0,0,0,0,0,Sin servicio
0784-ZQJZX,1,0,0,0,0,0,0,0,0,Sin servicio
0786-IVLAW,1,1,0,1,1,0,1,1,0,Fiber Optic
0786-VSSUD,0,1,0,1,0,0,1,0,0,DSL
0787-LHDYT,1,0,0,0,0,0,0,0,0,Sin servicio
0788-DXBFY,1,0,0,0,0,0,0,0,0,Sin servicio
0793-TWELN,1,1,1,0,0,0,0,0,0,Fiber Optic
0794-YVSGE,1,0,0,0,0,0,0,0,0,Sin servicio
0795-GMVQO,1,1,1,1,1,0,1,1,1,Fiber Optic
0795-LAFGP,1,1,1,1,1,1,1,1,1,DSL
0795-XCCTE,1,0,0,0,0,0,0,0,0,Sin servicio
0799-DDIHE,1,1,0,0,0,0,0,0,0,Cable
0804-XBFBV,0,1,0,0,0,0,0,0,0,DSL
0804-YGEQV,1,0,0,0,0,0,0,0,0,Sin servicio
0807-ZABDG,1,1,1,0,0,1,0,0,0,Cable
0810-BDHAW,1,1,1,1,0,0,1,1,1,DSL
0810-DHDBD,1,1,1,0,1,1,1,0,0,Cable
0811-GSDTP,0,1,0,1,0,0,0,0,0,Cable
0812-WUPTB,1,1,0,0,0,0,0,0,0,Fiber Optic
0813-TAXXS,1,1,0,0,1,0,1,1,1,DSL
0815-MFZGM,1,1,0,0,1,1,1,1,1,Fiber Optic
0816-TSPHQ,1,0,0,0,0,0,0,0,0,Sin servicio
0817-HSUSE,1,1,0,0,1,1,1,1,1,Cable
0818-OCPZO,1,1,0,1,0,0,0,0,0,Fiber Optic
0820-FNRNX,1,1,0,1,1,1,0,0,0,DSL
0822-GAVAP,0,1,0,0,0,0,0,1,1,DSL
0822-QGCXA,1,1,0,1,1,1,1,1,1,DSL
0823-HSCDJ,0,1,0,1,0,0,1,1,1,DSL
0824-VWDPO,1,1,1,1,0,0,0,1,1,Fiber Optic
0825-CPPQH,1,0,0,0,0,0,0,0,0,Sin servicio
0827-ITJPH,1,0,0,0,0,0,0,0,0,Sin servicio
0829-DDVLK,1,0,0,0,0,0,0,0,0,Sin servicio
0829-XXPLX,1,1,1,0,1,0,1,0,0,Fiber Optic
0831-JNISG,1,0,0,0,0,0,0,0,0,Sin servicio
0835-DUUIQ,1,0,0,0,0,0,0,0,0,Sin servicio
0835-JKADZ,1,1,0,1,1,1,1,1,1,Fiber Optic
0836-SEYLU,0,1,0,0,0,1,1,0,0,DSL
0839-JTCUD,1,1,1,1,1,1,1,1,1,Cable
0839-QNXME,1,0,0,0,0,0,0,0,0,Sin servicio
0840-DCNZE,1,1,1,1,1,1,1,1,1,DSL
0840-DFEZH,1,1,0,0,0,0,0,0,0,Fiber Optic
0841-NULXI,0,1,0,0,0,0,0,1,1,DSL
0842-IWYCP,1,1,0,0,0,0,0,0,0,Cable
0843-WTBXE,1,1,0,0,0,0,1,0,0,Fiber Optic
0847-HGRML,1,0,0,0,0,0,0,0,0,Sin servicio
0848-SOMKO,0,1,1,0,1,1,0,1,1,DSL
0848-ZGQIJ,1,1,0,1,0,0,1,1,1,Fiber Optic
0851-DFJKB,1,1,1,0,1,1,0,0,0,DSL
0853-NWIFK,1,1,1,1,0,0,1,1,1,Fiber Optic
0853-TWRVK,1,1,1,1,1,1,0,1,1,Fiber Optic
0854-UYHZD,1,0,0,0,0,0,0,0,0,Sin servicio
0856-NAOES,1,1,0,0,1,0,1,0,0,DSL
0859-YGKFW,1,0,0,0,0,0,0,0,0,Sin servicio
0862-PRCBS,1,1,0,1,0,1,1,1,1,Fiber Optic
0864-FVJNJ,1,1,1,1,1,1,1,1,1,Fiber Optic
0866-QLSIR,1,1,1,1,0,1,0,0,0,DSL
0867-LDTTC,1,1,0,0,1,1,1,1,1,Cable
0867-MKZVY,1,1,1,0,0,0,0,0,1,Fiber Optic
0868-VJRDR,1,1,1,1,0,1,1,1,1,Fiber Optic
0869-PAPRP,1,1,0,0,1,0,1,0,0,Fiber Optic
0870-VEMYL,1,1,1,0,0,1,0,0,0,Cable
0871-OPBXW,1,0,0,0,0,0,0,0,0,Sin servicio
0871-URUWO,1,1,0,0,1,0,1,1,1,Fiber Optic
0872-CASZJ,1,1,1,0,0,1,0,1,1,Cable
0872-JCPIB,1,1,1,0,0,0,0,1,1,DSL
0872-NXJYS,1,1,0,0,0,0,0,1,1,Fiber Optic
0875-CABNR,1,1,0,0,1,0,0,1,1,Fiber Optic
0876-WDUUZ,1,1,0,0,0,1,0,1,1,Fiber Optic
0877-SDMBN,1,1,1,0,1,0,1,1,1,Fiber Optic
0880-FVFWF,1,1,1,1,0,0,0,0,0,Fiber Optic
0880-TKATG,1,1,0,0,1,0,1,1,1,Fiber Optic
0883-EIBTI,1,0,0,0,0,0,0,0,0,Sin servicio
0885-HMGPY,1,1,1,1,1,1,0,0,0,Cable
0886-QGENL,1,1,1,0,1,0,1,1,0,Fiber Optic
0887-HJGAR,1,1,0,0,0,0,0,0,0,DSL
0887-WBJVH,1,1,0,0,0,1,1,1,1,Fiber Optic
0895-DQHEW,1,1,0,1,1,0,1,1,1,Fiber Optic
0895-LMRSF,1,1,0,0,0,0,1,1,1,Cable
0895-LNKRC,1,0,0,0,0,0,0,0,0,Sin servicio
0895-UADGO,0,1,1,0,0,1,0,1,1,Cable
0897-FEGMU,1,1,0,0,1,0,1,1,1,Fiber Optic
0898-XCGTF,1,1,0,0,0,0,1,1,1,Fiber Optic
0899-LIIBW,1,1,0,0,1,0,1,1,1,Fiber Optic
0899-WZRSD,1,1,1,0,0,1,1,1,1,Fiber Optic
0902-RFHOF,1,0,0,0,0,0,0,0,0,Sin servicio
0902-XKXPN,1,0,0,0,0,0,0,0,0,Sin servicio
0906-QVPMS,1,1,1,1,1,1,1,1,1,Fiber Optic
0907-HQNTS,1,1,1,1,1,1,1,1,0,Fiber Optic
0909-SDHNU,0,1,1,0,0,0,0,0,0,Cable
0909-SELIE,1,1,1,1,1,1,0,1,1,DSL
0913-XWSCN,1,1,0,0,0,0,0,1,1,Fiber Optic
0916-KNFAJ,1,1,1,0,1,0,0,1,1,Cable
0916-QOFDP,1,1,0,0,0,0,1,1,0,Fiber Optic
0917-EZOLA,1,1,0,1,1,0,1,1,0,Fiber Optic
0921-OHLVP,1,1,0,0,0,0,0,1,1,Fiber Optic
0923-PNFUB,1,1,0,1,0,0,1,0,0,Fiber Optic
0924-BJCRC,1,1,0,1,0,0,0,1,0,Fiber Optic
0925-VYDLG,1,1,0,0,0,0,0,0,0,Fiber Optic
0927-CNGRH,1,0,0,0,0,0,0,0,0,Sin servicio
0927-LCSMG,1,1,0,0,1,0,0,0,1,Fiber Optic
0928-JMXNP,0,1,0,0,1,0,0,0,0,DSL
0928-XUTSN,1,1,0,0,0,0,0,1,1,Fiber Optic
0929-HYQEW,1,1,1,0,0,0,0,0,0,DSL
0929-PECLO,1,1,0,0,1,0,0,1,1,Fiber Optic
0930-EHUZA,1,1,1,1,1,1,1,0,0,Cable
0931-MHTEM,1,1,1,1,0,0,1,1,1,Fiber Optic
0932-YIXYU,1,0,0,0,0,0,0,0,0,Sin servicio
0936-NQLJU,1,0,0,0,0,0,0,0,0,Sin servicio
0939-EREMR,1,1,0,0,1,1,0,0,0,Cable
0939-YAPAF,1,1,0,0,1,0,1,1,1,Fiber Optic
0940-OUQEC,1,1,0,1,0,0,0,0,0,Fiber Optic
0942-KOWSM,1,1,0,1,1,1,1,1,1,DSL
0943-ZQPXH,1,1,0,0,1,0,1,1,1,Fiber Optic
0945-TSONX,1,1,1,1,0,1,1,1,1,DSL
0946-CLJTI,1,1,0,0,1,0,1,1,1,Fiber Optic
0946-FKYTX,0,1,0,1,0,0,0,0,0,Cable
0947-IDHRQ,1,1,0,0,0,0,1,0,1,Fiber Optic
0947-MUGVO,1,1,0,1,0,0,0,0,0,Fiber Optic
0952-KMEEH,1,1,1,0,0,0,1,1,1,Fiber Optic
0953-LGOVU,0,1,0,1,0,1,0,0,0,DSL
0956-ACVZC,1,1,0,0,1,0,1,1,1,Fiber Optic
0956-SYCWG,1,0,0,0,0,0,0,0,0,Sin servicio
0958-YHXGP,1,1,0,0,0,0,0,0,0,Fiber Optic
0959-WHOKV,1,1,1,1,1,0,0,1,1,Fiber Optic
0960-HUWBM,1,1,0,0,1,1,1,1,1,Fiber Optic
0961-ZWLVI,1,1,1,1,1,0,1,1,1,Fiber Optic
0962-CQPWQ,1,0,0,0,0,0,0,0,0,Sin servicio
0963-ZBDRN,1,1,0,0,0,1,1,1,1,Fiber Optic
0967-BMLBD,1,0,0,0,0,0,0,0,0,Sin servicio
0968-GSIKN,1,1,0,0,0,0,0,0,1,Fiber Optic
0969-RGKCU,1,0,0,0,0,0,0,0,0,Sin servicio
0970-ETWGE,1,1,0,0,0,0,1,1,1,Cable
0970-QXPXW,1,0,0,0,0,0,0,0,0,Sin servicio
0971-QIFJK,1,0,0,0,0,0,0,0,0,Sin servicio
0973-KYVNF,1,1,1,1,1,0,1,0,0,Cable
0975-UYDTX,1,1,1,1,1,1,1,1,1,DSL
0975-VOOVL,0,1,0,1,0,0,0,0,0,DSL
0979-MOZQI,0,1,0,0,0,1,1,0,0,Cable
0979-PHULV,1,1,0,0,1,0,1,1,1,Fiber Optic
0980-FEXWF,1,1,0,0,1,0,0,0,0,DSL
0980-PVMRC,0,1,0,1,0,0,1,1,1,DSL
0983-TATYJ,1,1,0,0,0,1,0,0,0,DSL
0988-AADSA,1,1,1,1,1,1,0,1,1,Cable
0988-JRWWP,1,1,0,0,0,0,1,0,0,DSL
0991-BRRFB,1,1,1,0,0,0,0,0,0,DSL
0993-OSGPT,1,1,0,1,1,1,0,0,0,DSL
0997-YTLNY,1,1,0,0,0,1,0,0,0,Cable
0999-QXNSA,1,1,0,0,0,0,0,0,0,DSL
1000-AJSLD,1,0,0,0,0,0,0,0,0,Sin servicio
1004-NOZNR,1,1,1,0,0,0,1,1,0,Fiber Optic
1009-IRMNA,1,0,0,0,0,0,0,0,0,Sin servicio
1010-DIAUQ,1,1,0,0,1,0,1,1,1,Fiber Optic
1013-QCWAM,1,1,0,1,0,0,1,1,0,Fiber Optic
1015-JPFYW,1,0,0,0,0,0,0,0,0,Sin servicio
1015-OWJKI,1,0,0,0,0,0,0,0,0,Sin servicio
1016-DJTSV,1,1,0,0,0,0,0,0,0,Fiber Optic
1017-FBQMM,1,1,0,1,0,1,1,1,1,Fiber Optic
1020-JPQOW,1,1,0,1,1,1,0,0,0,Fiber Optic
1022-RKXDR,1,0,0,0,0,0,0,0,0,Sin servicio
1023-BQXZE,1,1,1,0,1,0,1,1,1,DSL
1024-GUALD,0,1,0,0,0,0,0,0,1,DSL
1024-KPRBB,1,1,0,0,0,0,1,1,1,Fiber Optic
1024-VRZHF,1,1,0,0,0,0,0,0,0,Fiber Optic
1025-FALIX,1,1,0,0,0,0,0,0,0,Fiber Optic
1027-LKKQQ,1,1,1,0,1,1,1,1,1,DSL
1028-FFNJK,1,1,0,0,0,1,1,1,0,Fiber Optic
1029-QFBEN,1,0,0,0,0,0,0,0,0,Sin servicio
1031-IIDEO,1,1,0,0,0,0,0,0,0,Fiber Optic
1032-MAELW,1,1,1,1,1,1,0,1,1,DSL
1035-IPQPU,1,1,0,1,1,0,1,1,1,Fiber Optic
1036-GUDCL,1,1,1,1,0,1,1,1,1,DSL
1038-RQOST,1,0,0,0,0,0,0,0,0,Sin servicio
1038-ZAGBI,1,0,0,0,0,0,0,0,0,Sin servicio
1041-RXHRA,1,1,0,0,0,0,0,0,1,Fiber Optic
1042-HFUCW,1,1,0,1,0,1,0,0,0,DSL
1043-UXOVO,1,1,1,1,1,1,1,1,1,Fiber Optic
1043-YCUTE,1,0,0,0,0,0,0,0,0,Sin servicio
1045-LTCYT,1,0,0,0,0,0,0,0,0,Sin servicio
1047-NNCBF,1,1,0,0,0,0,0,0,0,Fiber Optic
1047-RNXZV,1,0,0,0,0,0,0,0,0,Sin servicio
1049-FYSYG,0,1,0,1,1,0,0,0,0,DSL
1051-EQPZR,1,0,0,0,0,0,0,0,0,Sin servicio
1051-GEJLJ,1,0,0,0,0,0,0,0,0,Sin servicio
1052-QJIBV,1,0,0,0,0,0,0,0,0,Sin servicio
1053-MXTTK,1,1,1,1,1,1,1,1,1,Fiber Optic
1057-FOGLZ,1,0,0,0,0,0,0,0,0,Sin servicio
1060-ENTOF,1,1,1,1,1,1,0,1,0,Fiber Optic
1061-PNTHC,1,1,1,0,1,1,1,1,1,Fiber Optic
1062-LHZOD,1,1,0,0,0,0,0,0,0,Fiber Optic
1063-DHQJF,1,1,0,1,0,1,1,0,0,Fiber Optic
1064-FBXNK,1,0,0,0,0,0,0,0,0,Sin servicio
1066-JKSGK,1,0,0,0,0,0,0,0,0,Sin servicio
1069-QJOEE,1,0,0,0,0,0,0,0,0,Sin servicio
1069-XAIEM,1,1,0,0,0,0,0,1,1,Fiber Optic
1073-XXCZD,1,0,0,0,0,0,0,0,0,Sin servicio
1074-AMIOH,1,1,0,1,1,1,1,1,1,Fiber Optic
1074-WVEVG,1,0,0,0,0,0,0,0,0,Sin servicio
1075-BGWOH,1,1,0,0,1,0,1,1,0,Fiber Optic
1077-HUUJM,1,1,0,0,0,0,0,0,0,Fiber Optic
1078-TDCRN,0,1,0,1,0,0,0,0,0,DSL
1080-BWSYE,1,0,0,0,0,0,0,0,0,Sin servicio
1084-MNSMJ,1,1,1,1,1,1,1,1,1,DSL
1084-UQCHV,1,1,0,0,0,0,0,0,0,Fiber Optic
1085-LDWAM,1,0,0,0,0,0,0,0,0,Sin servicio
1086-LXKFY,1,1,0,0,0,0,0,0,0,Fiber Optic
1087-GRUYI,1,0,0,0,0,0,0,0,0,Sin servicio
1087-UDSIH,1,0,0,0,0,0,0,0,0,Sin servicio
1088-AUUZZ,1,1,1,1,0,1,0,1,1,DSL
1088-CNNKB,1,1,1,1,1,1,0,1,1,DSL
1089-HDMKP,1,1,0,1,0,1,0,0,0,Cable
1089-XZWHH,1,0,0,0,0,0,0,0,0,Sin servicio
1090-ESELR,1,1,1,1,0,1,1,1,1,Fiber Optic
1090-PYKCI,1,1,1,1,1,1,1,0,0,Fiber Optic
1091-SOZGA,1,1,0,0,1,0,1,1,1,Fiber Optic
1092-GANHU,1,1,0,0,1,0,0,0,0,Fiber Optic
1092-WPIVQ,1,0,0,0,0,0,0,0,0,Sin servicio
1093-YSWCA,1,0,0,0,0,0,0,0,0,Sin servicio
1094-BKOSX,0,1,0,1,1,1,0,1,1,Cable
1095-JUDTC,1,1,0,1,0,1,1,0,0,Fiber Optic
1095-WGNGG,1,1,0,1,0,0,1,1,1,Fiber Optic
1096-ADRUX,1,1,0,0,0,0,0,0,0,Fiber Optic
1097-FSPVW,1,1,1,0,1,0,0,0,0,DSL
1098-KFQEC,1,0,0,0,0,0,0,0,0,Sin servicio
1098-TDVUQ,1,0,0,0,0,0,0,0,0,Sin servicio
1099-BTKWT,0,1,1,0,1,0,1,1,1,DSL
1099-GODLO,1,0,0,0,0,0,0,0,0,Sin servicio
1100-DDVRV,0,1,0,1,0,0,1,1,1,DSL
1101-SSWAG,1,1,0,0,0,0,0,0,0,DSL
1104-FEJAM,1,1,0,1,0,0,0,1,1,DSL
1104-TNLZA,1,1,0,1,0,1,1,1,1,Fiber Optic
1106-HRLKZ,1,0,0,0,0,0,0,0,0,Sin servicio
1110-KYLGQ,1,1,1,1,1,0,1,1,1,Fiber Optic
1112-CUNAO,1,1,0,1,0,0,0,1,0,Fiber Optic
1113-IUJYX,1,1,1,1,0,1,1,1,1,Fiber Optic
1114-CENIM,1,1,0,1,0,0,0,0,0,Cable
1116-DXXDF,1,1,1,0,1,0,1,1,1,Fiber Optic
1116-FRYVH,0,1,1,1,0,1,0,0,0,DSL
1120-BMWUB,1,1,0,1,0,1,0,0,0,DSL
1121-QSIVB,1,1,0,1,0,0,1,1,1,DSL
1122-JWTJW,1,1,0,0,0,0,0,0,0,Fiber Optic
1122-YJBCS,1,1,1,1,0,0,0,0,0,DSL
1125-SNVCK,1,1,0,0,0,0,0,0,0,DSL
1131-ALZWV,1,0,0,0,0,0,0,0,0,Sin servicio
1131-QQZEB,1,0,0,0,0,0,0,0,0,Sin servicio
1131-SUEKT,1,1,0,1,0,1,1,1,1,Fiber Optic
1133-KXCGE,1,0,0,0,0,0,0,0,0,Sin servicio
1134-YWTYF,1,1,0,1,0,1,0,0,0,DSL
1135-HIORI,1,1,0,1,1,1,1,1,1,Fiber Optic
1135-LMECX,1,0,0,0,0,0,0,0,0,Sin servicio
1136-XGEQU,1,1,0,1,1,1,1,1,1,DSL
1137-DGOWI,1,1,0,1,1,1,0,1,1,DSL
1139-WUOAH,0,1,0,0,1,1,1,1,1,DSL
1140-UKVZG,1,0,0,0,0,0,0,0,0,Sin servicio
1142-IHLOO,1,1,0,0,0,0,1,1,1,Fiber Optic
1142-WACZW,0,1,0,0,0,1,0,0,0,Cable
1143-NMNQJ,1,1,0,0,0,0,0,1,1,Fiber Optic
1150-FTQGN,1,1,1,1,0,0,1,0,0,Fiber Optic
1150-WFARN,1,1,1,0,1,1,1,1,1,Fiber Optic
1153-GNOLC,0,1,0,1,0,0,1,0,0,DSL
1154-HYWWO,1,1,1,1,0,1,1,0,0,DSL
1156-ZFYDO,1,0,0,0,0,0,0,0,0,Sin servicio
1157-BQCUW,1,1,0,0,0,0,0,0,0,Fiber Optic
1159-WFSGR,1,0,0,0,0,0,0,0,0,Sin servicio
1162-ECVII,1,1,0,1,1,1,1,1,1,Fiber Optic
1163-ONYEY,1,1,1,1,1,0,1,0,0,Cable
1163-VIPRI,1,1,1,0,1,1,1,1,1,Fiber Optic
1166-PQLGG,1,0,0,0,0,0,0,0,0,Sin servicio
1167-OYZJF,1,0,0,0,0,0,0,0,0,Sin servicio
1169-SAOCL,1,1,0,1,0,1,1,1,1,Fiber Optic
1169-WCVAK,1,1,1,1,0,1,0,0,0,Fiber Optic
1170-SASML,1,1,0,1,1,0,0,0,0,Fiber Optic
1171-TYKUR,1,0,0,0,0,0,0,0,0,Sin servicio
1172-VIYBP,1,1,1,1,0,0,0,1,1,DSL
1173-NOEYG,1,1,0,0,1,0,0,1,1,Fiber Optic
1173-XZPYF,1,1,0,0,1,0,1,0,0,Fiber Optic
1174-FGIFN,1,1,0,0,0,1,0,1,1,Fiber Optic
1177-XZBJL,1,1,1,1,0,1,0,0,0,DSL
1178-PZGAB,1,0,0,0,0,0,0,0,0,Sin servicio
1179-INLAT,1,0,0,0,0,0,0,0,0,Sin servicio
1183-CANVH,1,1,0,0,0,1,1,0,0,DSL
1184-PJVDB,1,1,0,0,0,0,1,0,0,Fiber Optic
1187-WILMM,1,1,1,1,1,1,1,1,1,DSL
1193-RTSLK,1,1,1,1,1,0,0,0,1,Fiber Optic
1194-BHJYC,0,1,1,0,1,1,1,1,1,DSL
1194-HVAIF,1,1,0,0,0,0,1,1,1,Fiber Optic
1194-SPVSP,1,0,0,0,0,0,0,0,0,Sin servicio
1195-OIYEJ,1,1,0,0,0,0,1,1,1,Fiber Optic
1196-AMORA,1,1,0,0,0,0,0,0,0,Fiber Optic
1197-BVMVG,1,1,0,0,0,0,0,0,0,Fiber Optic
1200-TUZHR,1,1,0,0,0,0,0,1,0,Fiber Optic
1202-KKGFU,1,1,1,0,0,1,0,0,0,DSL
1205-WNWPJ,1,1,0,0,0,1,1,0,0,DSL
1206-EHBDD,1,1,1,0,1,0,0,0,0,Fiber Optic
1207-BLKSA,1,0,0,0,0,0,0,0,0,Sin servicio
1208-DNHLN,1,1,0,0,0,0,0,0,0,DSL
1208-NBVFH,1,1,0,0,1,0,0,0,0,Cable
1209-VFFOC,0,1,1,1,1,1,0,1,1,DSL
1212-GLHMD,1,1,1,0,0,0,0,1,1,Fiber Optic
1213-NGCUN,1,1,0,0,0,1,0,0,0,DSL
