customer_id,city,zip_code,total_population,latitude,longitude
0641-EVBOJ,Coarsegold,93614,9395,37.212191,-119.749323
0643-OKLRP,Azusa,91702,57775,34.174493,-117.87068
0644-OQMDK,Merced,95348,23100,37.40122,-120.514191
0650-BWOZN,Aguanga,92536,2433,33.482243,-116.827173
0654-HMSHN,Mojave,93501,4882,35.097323,-118.171288
0654-PQKDW,Pescadero,94060,2055,37.22565,-122.297533
0655-RBDUG,Alviso,95002,2147,37.449537,-121.994813
0655-YDGFJ,Palm Springs,92264,18884,33.745746,-116.514215
0657-DOGUM,Rancho Cucamonga,91739,12937,34.133809,-117.523724
0661-KBKPA,Seaside,93955,38244,36.625114,-121.823565
0661-KQHNK,Round Mountain,96084,459,40.923558,-122.059933
0661-WCQNQ,Orleans,95556,574,41.269521,-123.546958
0661-XEYAN,Nevada City,95959,17269,39.333737,-120.858667
0665-XHDJU,Monte Rio,95462,1537,38.471049,-123.015549
0666-UXTJO,Morongo Valley,92256,3499,34.097863,-116.594561
0667-NSRGI,Lodi,95240,45755,38.123544,-121.159078
0668-OGMHD,Santa Rosa,95405,22250,38.439696,-122.668817
0670-ANMUU,Chino Hills,91709,66754,33.942895,-117.725644
0670-KDOMA,Chowchilla,93610,19391,37.100948,-120.270136
0673-IGUQO,Phelan,92371,12463,34.441123,-117.537886
0674-DGMAQ,Elk,95432,383,39.108252,-123.645121
0674-EYYZV,Los Angeles,90065,47534,34.108833,-118.229715
0674-GCDXG,Bakersfield,93308,44915,35.559617,-118.925185
0675-NCDYU,Placentia,92870,48170,33.881158,-117.854783
0678-RLHVP,Redwood City,94065,10658,37.527497,-122.230941
0679-IDSTG,Branscomb,95417,176,39.710591,-123.682799
0679-TDGAK,Fresno,93727,54701,36.751489,-119.68072
0680-DFNNY,Winters,95694,8406,38.578604,-122.024579
0682-USIXD,Diamond Bar,91765,46532,33.992416,-117.807874
0684-AOSIH,Oro Grande,92368,909,34.647959,-117.296957
0685-MLYYM,Buena Park,90620,44442,33.845706,-118.012204
0687-ZVTHB,Richmond,94805,13984,37.941456,-122.320968
0689-DSXGL,Yreka,96097,9538,41.764869,-122.671316
0689-NKYLF,Los Angeles,90066,55204,34.002028,-118.430656
0690-SRQID,Stockton,95203,16357,37.954089,-121.329761
0691-IFBQW,Biola,93606,807,36.798882,-120.019511
0691-JVSYA,Pasadena,91103,27891,34.167465,-118.165327
0691-NIKRI,Elverta,95626,6197,38.734997,-121.463719
0696-UKTOX,North Hills,91343,57017,34.238802,-118.482296
0697-ZMSWS,Los Angeles,90023,47487,34.017697,-118.200577
0699-NDKJM,Westlake Village,91361,18735,34.130992,-118.894673
0701-RFGFI,La Mesa,91941,44652,32.759327,-116.99726
0701-TJSEF,Santa Barbara,93105,25771,34.037342,-119.80079
0702-PGIBZ,Dutch Flat,95714,350,39.197215,-120.83679
0704-VCUMB,San Diego,92103,30202,32.747484,-117.166877
0707-HOVVN,Mi Wuk Village,95346,1278,38.121601,-120.133915
0708-LGSMF,Milpitas,95035,62848,37.441931,-121.878502
0708-SJDIS,West Hollywood,90069,20408,34.093781,-118.381061
0709-TVGUR,Stockton,95207,49965,38.002125,-121.324979
0716-BQNDX,Madera,93637,28434,36.902954,-120.194274
0719-SYFRB,Norco,92860,22443,33.925833,-117.559639
0722-SVSFK,Half Moon Bay,94019,17929,37.45567,-122.407992
0722-TROQR,Davis,95616,67411,38.508735,-121.678813
0723-DRCLG,Fallbrook,92028,42239,33.362575,-117.299644
0723-FDLAY,Gold Run,95717,407,39.170376,-120.838404
0723-VSOBE,Dos Rios,95429,91,39.756049,-123.358701
0725-CXOTM,Manteca,95337,19867,37.750822,-121.238423
0727-BMPLR,Fresno,93706,35790,36.654614,-119.903674
0727-BNRLG,Los Angeles,90064,24505,34.037251,-118.423573
0727-IWKVK,Yermo,92398,1195,35.013299,-116.834092
0730-BGQGF,Grover Beach,93433,13106,35.120833,-120.61843
0730-KOAVE,Redwood City,94062,25569,37.410567,-122.297152
0731-EBJQB,Downey,90240,24908,33.956228,-118.120993
0732-OCQOC,Death Valley,92328,443,36.27688,-117.033326
0733-VUNUW,San Francisco,94114,30587,37.758085,-122.434801
0734-OXWBT,Covina,91722,33817,34.097345,-117.906736
0739-UUAJR,Mountain View,94040,32143,37.380662,-122.086022
0742-LAFQK,Fullerton,92833,46105,33.877639,-117.961212
0742-MOABM,Fallbrook,92028,42239,33.362575,-117.299644
0742-NXBGR,Adin,96006,615,41.171578,-120.913161
0743-HNPFG,Butte City,95920,303,39.449794,-121.936372
0743-HRVFF,Bakersfield,93309,58632,35.342891,-119.064803
0744-BIKKF,Mecca,92254,8768,33.543835,-115.993906
0744-GKNGE,Inglewood,90305,13779,33.958134,-118.330905
0746-JTRFU,Kingsburg,93631,14088,36.478239,-119.52137
0748-RDGGM,Tarzana,91356,27424,34.157137,-118.548511
0749-IRGQE,Buena Park,90621,33528,33.874224,-117.993368
0750-EBAIU,Temecula,92590,3070,33.475493,-117.219551
0750-EKNGL,Hyampom,96046,268,40.648024,-123.465088
0754-EEBDC,Covina,91723,17554,34.084747,-117.886844
0754-UKWQP,Cool,95614,3674,38.880622,-120.973865
0756-MPZRL,Pauma Valley,92061,2615,33.313828,-116.940501
0757-WCUUZ,June Lake,93529,618,37.730269,-119.055813
0761-AETCS,Colton,92324,52202,34.030915,-117.273201
0769-MURVM,Carmel Valley,93924,6691,36.414611,-121.6386
0771-CHWSK,Brawley,92227,23394,33.03933,-115.191857
0771-WLCLA,Big Bear Lake,92315,5447,34.242058,-116.89802
0772-GYEQQ,Lodi,95240,45755,38.123544,-121.159078
0774-IFUVM,Stockton,95202,7071,37.959706,-121.287669
0774-RMNUW,Pala,92059,1831,33.384345,-117.072619
0778-NELLA,Anaheim,92805,68802,33.830209,-117.906099
0780-XNZFN,Oakland,94618,15438,37.84551,-122.235181
0781-LKXBR,San Francisco,94102,28998,37.7795,-122.419233
0784-GTUUK,Newman,95360,8504,37.343846,-121.039391
0784-ZQJZX,Spreckels,93962,407,36.624641,-121.647195
0786-IVLAW,Valley Village,91607,27453,34.165783,-118.399795
0786-VSSUD,San Diego,92123,25232,32.808814,-117.134694
0787-LHDYT,Carmel Valley,93924,6691,36.414611,-121.6386
0788-DXBFY,Tustin,92780,55062,33.735802,-117.818805
0793-TWELN,Los Angeles,90026,73686,34.078991,-118.263804
0794-YVSGE,Pasadena,91101,16812,34.146635,-118.139225
0795-GMVQO,San Diego,92105,73006,32.741859,-117.090353
0795-LAFGP,Fullerton,92835,21157,33.902211,-117.914922
0795-XCCTE,Bishop,93514,13309,37.04584,-118.397236
0799-DDIHE,Grenada,96038,616,41.599978,-122.539381
0804-XBFBV,Foothill Ranch,92610,10936,33.698728,-117.67768
0804-YGEQV,Palm Desert,92211,19702,33.762759,-116.324817
0807-ZABDG,Woodland,95776,15022,38.694081,-121.694431
0810-BDHAW,Chowchilla,93610,19391,37.100948,-120.270136
0810-DHDBD,Rohnert Park,94928,42544,38.34719,-122.697822
0811-GSDTP,Alameda,94502,13996,37.724817,-122.224363
0812-WUPTB,Corona Del Mar,92625,13422,33.600987,-117.862734
0813-TAXXS,Alderpoint,95511,261,40.166028,-123.584144
0815-MFZGM,Morgan Hill,95037,41707,37.161544,-121.649371
0816-TSPHQ,Kettleman City,93239,1809,35.996923,-120.000951
0817-HSUSE,Altadena,91001,36243,34.196837,-118.142236
0818-OCPZO,Los Angeles,90059,38128,33.927254,-118.249826
0820-FNRNX,Lafayette,94549,23996,37.907777,-122.127161
0822-GAVAP,Posey,93260,266,35.861928,-118.636698
0822-QGCXA,Los Angeles,90068,21728,34.137411,-118.328915
0823-HSCDJ,Temecula,92592,46171,33.507255,-117.029473
0824-VWDPO,Mckinleyville,95519,15921,40.965011,-124.015255
0825-CPPQH,Laytonville,95454,2706,39.806141,-123.531098
0827-ITJPH,Los Angeles,90047,47107,33.958149,-118.308441
0829-DDVLK,Orange,92866,15396,33.784597,-117.844535
0829-XXPLX,Cutler,93615,5519,36.497895,-119.285484
0831-JNISG,San Jose,95148,44103,37.339533,-121.777179
0835-DUUIQ,Alameda,94501,58555,37.774633,-122.274434
0835-JKADZ,San Francisco,94107,17372,37.768881,-122.395521
0836-SEYLU,San Diego,92128,42733,33.000269,-117.072093
0839-JTCUD,Mission Viejo,92691,46371,33.611945,-117.665867
0839-QNXME,Surfside,90743,174,33.728273,-118.085304
0840-DCNZE,Newport Beach,92661,4242,33.601309,-117.902304
0840-DFEZH,Los Angeles,90036,32901,34.070291,-118.349191
0841-NULXI,Stockton,95209,30814,38.044523,-121.348048
0842-IWYCP,Helendale,92342,4948,34.757783,-117.33997
0843-WTBXE,San Diego,92126,74232,32.886925,-117.152162
0847-HGRML,North Palm Springs,92258,732,33.906496,-116.569499
0848-SOMKO,Shingle Springs,95682,24738,38.598936,-120.963092
0848-ZGQIJ,Saratoga,95070,30589,37.257772,-122.051824
0851-DFJKB,Concord,94518,27394,37.950248,-122.022455
0853-NWIFK,Woodacre,94973,1449,38.005839,-122.638155
0853-TWRVK,North Hollywood,91606,45358,34.187599,-118.387125
0854-UYHZD,West Covina,91792,31622,34.024405,-117.898722
0856-NAOES,Concord,94519,18650,37.990118,-122.012188
0859-YGKFW,Olivehurst,95961,6439,39.082568,-121.55325
0862-PRCBS,San Francisco,94132,26297,37.722302,-122.491129
0864-FVJNJ,Trinidad,95570,2369,41.162295,-124.027381
0866-QLSIR,Garden Grove,92843,43491,33.764018,-117.931507
0867-LDTTC,Sacramento,95830,592,38.490508,-121.284171
0867-MKZVY,Altadena,91001,36243,34.196837,-118.142236
0868-VJRDR,Cassel,96016,344,40.936285,-121.572692
0869-PAPRP,Pixley,93256,4198,35.957019,-119.330928
0870-VEMYL,Columbia,95310,2144,38.085839,-120.37855
0871-OPBXW,Escondido,92027,48690,33.141265,-116.967221
0871-URUWO,Sheep Ranch,95251,460,38.244806,-120.417301
0872-CASZJ,Hamilton City,95951,1931,39.732767,-122.042298
0872-JCPIB,Pinecrest,95364,235,38.224869,-119.755729
0872-NXJYS,West Hollywood,90069,20408,34.093781,-118.381061
0875-CABNR,San Luis Obispo,93401,27047,35.233745,-120.626442
0876-WDUUZ,Pine Grove,95665,4354,38.400264,-120.641274
0877-SDMBN,San Diego,92126,74232,32.886925,-117.152162
0880-FVFWF,Livermore,94550,75929,37.571748,-121.659562
0880-TKATG,Lucerne Valley,92356,5256,34.508417,-116.856103
0883-EIBTI,Clarksburg,95612,1417,38.384648,-121.578701
0885-HMGPY,Honeydew,95545,82,40.342928,-124.063329
0886-QGENL,San Diego,92104,47689,32.741499,-117.127409
0887-HJGAR,Coalinga,93210,18036,36.186867,-120.387793
0887-WBJVH,Cressey,95312,55,37.420273,-120.66527
0895-DQHEW,Burney,96013,4552,40.946785,-121.719489
0895-LMRSF,Imperial Beach,91932,26662,32.579134,-117.119009
0895-LNKRC,El Monte,91732,62660,34.074492,-118.01462
0895-UADGO,River Pines,95675,364,38.545775,-120.743325
0897-FEGMU,Los Angeles,90048,21739,34.072945,-118.37267
0898-XCGTF,Los Angeles,90039,29310,34.110845,-118.259595
0899-LIIBW,Forks Of Salmon,96031,170,41.232128,-123.194748
0899-WZRSD,Marina Del Rey,90292,18058,33.977468,-118.445475
0902-RFHOF,Loomis,95650,11191,38.809175,-121.171375
0902-XKXPN,Redding,96001,31586,40.587919,-122.464732
0906-QVPMS,Monterey,93940,32857,36.362741,-121.869685
0907-HQNTS,Pittsburg,94565,78816,38.006047,-121.916834
0909-SDHNU,Los Angeles,90036,32901,34.070291,-118.349191
0909-SELIE,Clearlake Oaks,95423,3684,39.07116,-122.598542
0913-XWSCN,Sun City,92585,8692,33.739412,-117.173334
0916-KNFAJ,San Jose,95133,26032,37.371862,-121.860349
0916-QOFDP,Randsburg,93554,117,35.405722,-117.773354
0917-EZOLA,Lakewood,90713,27563,33.847755,-118.112532
0921-OHLVP,Paradise,95969,28318,39.69676,-121.644379
0923-PNFUB,Westlake Village,91361,18735,34.130992,-118.894673
0924-BJCRC,Felton,95018,8728,37.089111,-122.062213
0925-VYDLG,Ludlow,92338,23,34.702766,-116.093376
0927-CNGRH,Alta,95701,751,39.218096,-120.79153
0927-LCSMG,San Jose,95129,37570,37.305622,-122.000887
0928-JMXNP,Los Molinos,96055,3756,40.059385,-122.091481
0928-XUTSN,Brawley,92227,23394,33.03933,-115.191857
0929-HYQEW,Oakland,94601,54876,37.776523,-122.219268
0929-PECLO,Klamath,95548,1215,41.572813,-124.035011
0930-EHUZA,Calpine,96124,322,39.672813,-120.456699
0931-MHTEM,Big Bar,96010,269,40.775272,-123.287414
0932-YIXYU,Dos Palos,93620,9388,37.045728,-120.630682
0936-NQLJU,Mokelumne Hill,95245,2718,38.304194,-120.592431
0939-EREMR,Chico,95973,26971,39.903272,-121.843567
0939-YAPAF,Santa Ana,92701,58157,33.748478,-117.858918
0940-OUQEC,Winters,95694,8406,38.578604,-122.024579
0942-KOWSM,Hesperia,92345,68515,34.361387,-117.337509
0943-ZQPXH,Vacaville,95688,32564,38.419088,-122.024568
0945-TSONX,Encino,91436,13129,34.152875,-118.486056
0946-CLJTI,Palmdale,93551,34045,34.613476,-118.256358
0946-FKYTX,Tulare,93274,56101,36.185471,-119.375243
0947-IDHRQ,Woodland Hills,91367,36123,34.178068,-118.615714
0947-MUGVO,Jolon,93928,254,35.930782,-121.189757
0952-KMEEH,Mountain View,94043,27822,37.419725,-122.062947
0953-LGOVU,Clearlake,95422,13485,38.965804,-122.631779
0956-ACVZC,Novato,94947,24741,38.112166,-122.634384
0956-SYCWG,Agoura Hills,91301,25303,34.129058,-118.759788
0958-YHXGP,Oakland,94621,30751,37.750553,-122.197175
0959-WHOKV,Covina,91724,25068,34.08111,-117.853935
0960-HUWBM,Pleasant Grove,95668,901,38.833554,-121.498102
0961-ZWLVI,Rancho Cordova,95670,49729,38.602723,-121.279913
0962-CQPWQ,Alameda,94502,13996,37.724817,-122.224363
0963-ZBDRN,Claremont,91711,34716,34.127621,-117.717863
0967-BMLBD,Hornitos,95325,128,37.479926,-120.230424
0968-GSIKN,Thousand Palms,92276,6242,33.849263,-116.382778
0969-RGKCU,Woodland Hills,91367,36123,34.178068,-118.615714
0970-ETWGE,Bodfish,93205,1954,35.523991,-118.400432
0970-QXPXW,Monrovia,91016,41067,34.1528,-118.000482
0971-QIFJK,Soquel,95073,9823,37.023669,-121.946461
0973-KYVNF,Castaic,91384,22177,34.506627,-118.699048
0975-UYDTX,Glendale,91207,9864,34.182378,-118.262922
0975-VOOVL,Agoura Hills,91301,25303,34.129058,-118.759788
0979-MOZQI,Monterey,93940,32857,36.362741,-121.869685
0979-PHULV,San Diego,92122,34902,32.85723,-117.209774
0980-FEXWF,Fiddletown,95629,850,38.513484,-120.704613
0980-PVMRC,Squaw Valley,93675,3146,36.719141,-119.202677
0983-TATYJ,Santa Ynez,93460,5710,34.630356,-120.032564
0988-AADSA,Forbestown,95941,452,39.531028,-121.24807
0988-JRWWP,Wilseyville,95257,435,38.392686,-120.415951
0991-BRRFB,Corona,92883,13188,33.762351,-117.488725
0993-OSGPT,Junction City,96048,734,40.913192,-123.06597
0997-YTLNY,Escondido,92029,17944,33.079834,-117.134275
0999-QXNSA,Los Angeles,90029,41713,34.089953,-118.294824
1000-AJSLD,San Diego,92121,4258,32.898613,-117.202937
1004-NOZNR,Glen Ellen,95442,4101,38.368744,-122.522642
1009-IRMNA,Port Hueneme,93041,25634,34.110124,-119.100972
1010-DIAUQ,San Diego,92122,34902,32.85723,-117.209774
1013-QCWAM,Garden Grove,92841,31428,33.786738,-117.982564
1015-JPFYW,Clements,95227,722,38.227285,-121.02789
1015-OWJKI,Lawndale,90260,33300,33.88856,-118.351813
1016-DJTSV,Santee,92071,53510,32.847336,-116.997605
1017-FBQMM,Acampo,95220,6317,38.200231,-121.235034
1020-JPQOW,Angwin,94508,3641,38.542448,-122.419923
1022-RKXDR,South El Monte,91733,45645,34.04622,-118.053753
1023-BQXZE,Stockton,95203,16357,37.954089,-121.329761
1024-GUALD,Glendale,91207,9864,34.182378,-118.262922
1024-KPRBB,San Diego,92101,27505,32.72523,-117.171346
1024-VRZHF,San Diego,92117,51213,32.825086,-117.199424
1025-FALIX,Nicolaus,95659,751,38.788898,-121.608624
1027-LKKQQ,Plymouth,95669,2220,38.489273,-120.891614
1028-FFNJK,Burbank,91504,25882,34.213049,-118.317651
1029-QFBEN,San Diego,92129,47224,32.961064,-117.134917
1031-IIDEO,Sierra City,96125,348,39.600599,-120.636358
1032-MAELW,Fresno,93703,31180,36.768774,-119.762633
1035-IPQPU,Parker Dam,92267,131,34.273872,-114.192901
1036-GUDCL,Oak Park,91377,14814,34.19225,-118.776874
1038-RQOST,Zenia,95595,259,40.170357,-123.417298
1038-ZAGBI,Fresno,93711,36274,36.833002,-119.82947
1041-RXHRA,Guatay,91931,796,32.857946,-116.561917
1042-HFUCW,Cobb,95426,1591,38.838088,-122.73203
1043-UXOVO,Sacramento,95830,592,38.490508,-121.284171
1043-YCUTE,Hayward,94544,72993,37.639215,-122.037554
1045-LTCYT,San Jose,95118,31926,37.255479,-121.889838
1047-NNCBF,San Jose,95123,59632,37.238758,-121.828375
1047-RNXZV,Glendale,91208,16910,34.195386,-118.238508
1049-FYSYG,Temecula,92592,46171,33.507255,-117.029473
1051-EQPZR,Stanford,94305,13386,37.424342,-122.165641
1051-GEJLJ,San Gregorio,94074,291,37.331762,-122.341444
1052-QJIBV,Colfax,95713,8525,39.084645,-120.894014
1053-MXTTK,North Hollywood,91602,16996,34.15136,-118.364786
1057-FOGLZ,Calimesa,92320,7334,33.982787,-117.057627
1060-ENTOF,Los Angeles,90028,30568,34.099869,-118.326843
1061-PNTHC,Encinitas,92024,47126,33.054579,-117.25665
1062-LHZOD,San Diego,92121,4258,32.898613,-117.202937
1063-DHQJF,Whittier,90604,37887,33.929704,-118.01208
1064-FBXNK,Sacramento,95831,42832,38.494832,-121.529447
1066-JKSGK,Los Angeles,90024,44150,34.066303,-118.435479
1069-QJOEE,Hayward,94541,60274,37.674002,-122.076796
1069-XAIEM,Mendocino,95460,2229,39.305545,-123.743697
1073-XXCZD,Bakersfield,93308,44915,35.559617,-118.925185
1074-AMIOH,San Francisco,94127,20643,37.736535,-122.45732
1074-WVEVG,Los Angeles,90021,3012,34.029043,-118.239504
1075-BGWOH,Rosemead,91770,61623,34.065108,-118.082791
1077-HUUJM,Rancho Cucamonga,91730,51970,34.10097,-117.57882
1078-TDCRN,Agoura Hills,91301,25303,34.129058,-118.759788
1080-BWSYE,Irvine,92618,6301,33.667145,-117.732135
1084-MNSMJ,El Dorado,95623,4097,38.63153,-120.842609
1084-UQCHV,Angelus Oaks,92305,301,34.1678,-116.86433
1085-LDWAM,Portola,96122,4236,39.786755,-120.445626
1086-LXKFY,Westwood,96137,4158,40.271535,-121.018087
1087-GRUYI,San Diego,92116,33083,32.765299,-117.122565
1087-UDSIH,Concord,94520,36186,38.013825,-122.039144
1088-AUUZZ,Shaver Lake,93664,642,37.223,-119.001021
1088-CNNKB,Campbell,95008,44976,37.279689,-121.954567
1089-HDMKP,Bridgeport,93517,826,38.184583,-119.286558
1089-XZWHH,Lee Vining,93541,504,37.890145,-119.184087
1090-ESELR,Fawnskin,92333,414,34.274846,-116.937581
1090-PYKCI,Boonville,95415,1374,39.025867,-123.381544
1091-SOZGA,La Palma,90623,15505,33.850504,-118.039892
1092-GANHU,Magalia,95954,11168,39.933852,-121.584371
1092-WPIVQ,French Gulch,96033,373,40.740138,-122.587476
1093-YSWCA,Corona,92881,21911,33.833686,-117.513063
1094-BKOSX,Coleville,96107,1332,38.42528,-119.475741
1095-JUDTC,Woodbridge,95258,4176,38.169605,-121.310964
1095-WGNGG,San Pedro,90732,21279,33.744119,-118.31448
1096-ADRUX,Placentia,92870,48170,33.881158,-117.854783
1097-FSPVW,Pioneertown,92268,354,34.201108,-116.593456
1098-KFQEC,Encino,91316,27614,34.150354,-118.518292
1098-TDVUQ,Spring Valley,91977,56100,32.726627,-116.994608
1099-BTKWT,Mission Viejo,92692,46227,33.60693,-117.644253
1099-GODLO,Berkeley,94709,10147,37.878554,-122.26609
1100-DDVRV,Twain Harte,95383,4848,38.107441,-120.230625
1101-SSWAG,Berkeley,94702,15638,37.866009,-122.286228
1104-FEJAM,Richgrove,93261,2956,35.809921,-119.127437
1104-TNLZA,Klamath River,96050,482,41.816595,-122.948287
1106-HRLKZ,Oakley,94561,27607,37.999406,-121.686241
1110-KYLGQ,Campbell,95008,44976,37.279689,-121.954567
1112-CUNAO,Grimes,95950,531,39.033058,-121.895718
1113-IUJYX,Winnetka,91306,43857,34.209532,-118.577563
1114-CENIM,San Jacinto,92582,4456,33.806708,-117.02007
1116-DXXDF,Porter Ranch,91326,28067,34.281911,-118.556218
1116-FRYVH,Kingsburg,93631,14088,36.478239,-119.52137
1120-BMWUB,Los Angeles,90056,8115,33.987945,-118.370442
1121-QSIVB,Bakersfield,93309,58632,35.342891,-119.064803
1122-JWTJW,Ocotillo,92259,471,32.698964,-115.886656
1122-YJBCS,Los Angeles,90032,46960,34.078821,-118.177576
1125-SNVCK,Los Angeles,90040,9805,33.994524,-118.149953
1131-ALZWV,San Lorenzo,94580,26240,37.676249,-122.132415
1131-QQZEB,Sunset Beach,90742,1107,33.719221,-118.073596
1131-SUEKT,Hood,95639,213,38.375325,-121.507935
1133-KXCGE,Palmdale,93552,25370,34.557711,-118.029441
1134-YWTYF,Fresno,93725,21010,36.623632,-119.741322
1135-HIORI,Byron,94514,10153,37.83323,-121.601461
1135-LMECX,Moreno Valley,92551,22983,33.88274,-117.224878
1136-XGEQU,Winchester,92596,4093,33.657433,-117.04254
1137-DGOWI,Coachella,92236,23170,33.680031,-116.171678
1139-WUOAH,Vallecito,95251,460,38.055562,-120.456298
1140-UKVZG,Farmersville,93223,8644,36.29878,-119.201028
1142-IHLOO,San Diego,92107,27959,32.741852,-117.243453
1142-WACZW,Chico,95926,35808,39.745712,-121.84333
1143-NMNQJ,Boulder Creek,95006,10520,37.171727,-122.142961
1150-FTQGN,Oregon House,95962,1519,39.342587,-121.249833
1150-WFARN,Brawley,92227,23394,33.03933,-115.191857
1153-GNOLC,Santa Ana,92707,62634,33.714829,-117.872941
1154-HYWWO,San Clemente,92672,34946,33.429488,-117.609432
1156-ZFYDO,Glendale,91201,23981,34.17051,-118.289463
1157-BQCUW,Fall River Mills,96028,1902,41.017282,-121.468945
1159-WFSGR,South Pasadena,91030,23984,34.110444,-118.156957
1162-ECVII,Fresno,93704,26580,36.799648,-119.801247
1163-ONYEY,Shoshone,92384,87,35.924252,-116.188668
1163-VIPRI,Garberville,95542,2423,40.057784,-123.679461
1166-PQLGG,Redwood City,94065,10658,37.527497,-122.230941
1167-OYZJF,Santa Monica,90402,11509,34.035849,-118.503508
1169-SAOCL,Brookdale,95007,1007,37.106902,-122.100006
1169-WCVAK,Fresno,93710,29337,36.822715,-119.761826
1170-SASML,Desert Hot Springs,92240,22796,33.948558,-116.516976
1171-TYKUR,Los Angeles,90010,1957,34.062125,-118.315709
1172-VIYBP,Cathedral City,92234,43141,33.829583,-116.474131
1173-NOEYG,Santa Margarita,93453,2687,35.303926,-120.256567
1173-XZPYF,Torrance,90501,40705,33.833699,-118.314387
1174-FGIFN,Squaw Valley,93675,3146,36.719141,-119.202677
1177-XZBJL,Palermo,95968,1254,39.435756,-121.552071
1178-PZGAB,Sun City,92585,8692,33.739412,-117.173334
1179-INLAT,Santa Clara,95050,36349,37.351214,-121.952417
1183-CANVH,Escondido,92027,48690,33.141265,-116.967221
1184-PJVDB,Amador City,95601,222,38.431407,-120.8421
1187-WILMM,Lindsay,93247,15508,36.205465,-119.085807
1193-RTSLK,Happy Camp,96039,1294,41.831901,-123.487478
1194-BHJYC,Lockwood,93932,538,35.989792,-121.055933
1194-HVAIF,Capistrano Beach,92624,7465,33.458754,-117.665104
1194-SPVSP,Soquel,95073,9823,37.023669,-121.946461
1195-OIYEJ,La Puente,91746,30802,34.038983,-117.991372
1196-AMORA,Big Creek,93605,273,37.17277,-119.2997
1197-BVMVG,Friant,93626,1125,37.027663,-119.69056
1200-TUZHR,Posey,93260,266,35.861928,-118.636698
1202-KKGFU,Korbel,95550,155,40.7666,-123.80458
1205-WNWPJ,Lakehead,96051,1236,40.883853,-122.418258
1206-EHBDD,Rodeo,94572,8506,38.027218,-122.23463
1207-BLKSA,Redwood City,94061,35737,37.461251,-122.235414
1208-DNHLN,Grizzly Flats,95636,659,38.636102,-120.522149
1208-NBVFH,Perris,92570,36817,33.787298,-117.320676
1209-VFFOC,Brisbane,94005,3635,37.684694,-122.40712
