customer_id,satisfaction_score,cltv,customer_status,churn_label,churn_category,churn_group,razon_abandono
0463-TXOAK,3,5662,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0463-WZZKO,5,2406,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
0463-ZSDNT,5,2037,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0464-WJTKO,5,4598,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0468-YRPXN,5,4580,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0471-ARVMX,3,5061,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0471-LVHGK,2,2041,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
0475-RIJEP,1,5107,Churned,Yes,Price,"[90, 100)",Lack of affordable download/upload speed
0479-HMSWA,5,5980,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0480-BIXDE,5,3249,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0480-KYJVA,4,5897,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0481-SUMCB,4,5391,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0484-FFVBJ,5,4895,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0484-JPBRU,4,3461,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0485-ZBSLN,5,6263,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0486-HECZI,1,5154,Churned,Yes,Price,"[70, 80)",Long distance charges
0486-LGCCH,3,3372,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0487-CRLZF,5,4517,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0487-RPVUM,4,5404,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0487-VVUVK,4,3829,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0488-GSLFR,1,3365,Churned,Yes,Dissatisfaction,"[90, 100)",Product dissatisfaction
0489-WMEMG,3,5237,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0491-KAPQG,5,2071,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0495-RVCBF,3,2066,Churned,Yes,Other,"[70, 80)",Poor expertise of online support
0495-ZBNGW,2,4324,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
0496-AHOOK,3,4310,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0504-HHAPI,3,2420,Churned,Yes,Other,"[90, 100)",Don't know
0505-SPOOW,4,4500,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0506-LVNGN,1,4028,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0506-YLVKJ,3,3136,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0508-OOLTO,3,3916,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
0508-SQWPL,5,5506,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0511-JTEOY,2,5824,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
0512-FLFDW,5,6442,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0513-RBGPE,3,5229,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0515-YPMCW,1,3525,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0516-OOHAR,3,3411,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0516-QREYC,5,3740,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0516-UXRMT,3,5801,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0516-VRYBW,3,4931,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
0516-WJVXC,1,5476,Churned,Yes,Dissatisfaction,"[70, 80)",Network reliability
0519-DRGTI,4,2522,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0519-XUZJU,2,3963,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
0520-FDVVT,3,2473,Churned,Yes,Price,"[80, 90)",Price too high
0523-VNGTF,3,5185,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0524-IAVZO,2,3698,Churned,Yes,Other,"[90, 100)",Don't know
0526-SXDJP,4,6091,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0529-ONKER,3,2099,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
0530-IJVDB,4,5414,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0531-XBKMM,3,5058,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0531-ZZJWQ,5,4958,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0533-BNWKF,1,5502,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
0533-UCAAU,5,5462,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0536-ACXIP,3,6452,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0536-BGFMZ,4,5145,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0536-ESJEP,4,4544,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0537-QYZZN,3,3412,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0541-FITGH,3,5766,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
0547-HURJB,3,4001,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0549-CYCQN,5,4673,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0550-DCXLH,4,4645,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0556-FJEGU,4,4474,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0557-ASKVU,5,4948,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0559-CKHUS,3,5758,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0562-FGDCR,3,4703,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0562-HKHML,4,5574,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0562-KBDVM,3,4442,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0564-JJHGS,2,5007,Churned,Yes,Dissatisfaction,"[90, 100)",Limited range of services
0564-MUUQK,3,3186,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0565-IYCGT,1,6230,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
0565-JUPYD,4,4908,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0567-GGCAC,3,2845,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0567-XRHCU,3,4479,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0568-ONFPC,1,2102,Churned,Yes,Other,"[80, 90)",Moved
0570-BFQHT,3,3581,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0572-ZJKLT,3,4736,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0575-CUQOV,4,6150,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0576-WNXXC,1,2999,Churned,Yes,Dissatisfaction,"[70, 80)",Service dissatisfaction
0577-WHMEV,3,4839,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0578-SKVMF,1,3804,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
0580-PIQHM,3,3275,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0581-BXBUB,4,4503,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0581-MDMPW,3,5557,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0582-AVCLN,5,5919,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0584-BJQGZ,4,4855,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0585-EGDDA,3,2478,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0587-DMGBH,3,2269,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
0594-UFTUL,4,2928,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0595-ITUDF,3,5371,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0596-BQCEQ,1,4120,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0599-XNYDO,5,5456,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0601-WZHJF,3,5360,Churned,Yes,Attitude,"[70, 80)",Attitude of service provider
0602-DDUML,3,4487,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0603-OLQDC,3,5796,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0603-TPMIB,4,4746,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0604-THJFP,3,5446,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0607-DAAHE,3,6265,Churned,Yes,Price,"[60, 70)",Long distance charges
0607-MVMGC,3,2595,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0608-JDVEC,4,5914,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0611-DFXKO,2,4594,Churned,Yes,Dissatisfaction,"[70, 80)",Service dissatisfaction
0612-RTZZA,2,4628,Churned,Yes,Price,"[80, 90)",Price too high
0613-WUXUM,3,5261,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0616-ATFGB,1,2119,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0617-AQNWT,1,6347,Churned,Yes,Competitor,"[60, 70)",Competitor made better offer
0617-FHSGK,2,5283,Churned,Yes,Price,"[90, 100)",Extra data charges
0618-XWMSS,1,5392,Churned,Yes,Price,"[90, 100)",Long distance charges
0619-OLYUR,3,6437,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
0620-DLSLK,3,2054,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0620-XEFWH,4,5279,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0621-CXBKL,5,4116,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0621-HJWXJ,4,4980,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0621-JFHOL,3,3180,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0621-TSSMU,5,4838,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0621-TWIEM,1,4097,Churned,Yes,Attitude,"[60, 70)",Attitude of support person
0623-EJQEG,3,5774,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0623-GDISB,3,5838,Joined,No,Not Applicable,"[20, 30)",Attitude of service provider
0623-IIHUG,1,4778,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
0625-AFOHS,3,2784,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0626-QXNGV,5,5613,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0628-CNQRM,1,3378,Churned,Yes,Other,"[70, 80)",Don't know
0634-SZPQA,2,4650,Churned,Yes,Competitor,"[60, 70)",Competitor offered higher download speeds
0635-WKOLD,5,5507,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0637-KVDLV,1,5944,Churned,Yes,Other,"[80, 90)",Don't know
0637-UBJRP,1,4745,Churned,Yes,Competitor,"[70, 80)",Competitor offered higher download speeds
0637-YLETY,1,5915,Churned,Yes,Attitude,"[90, 100)",Attitude of service provider
0639-TSIQW,1,5620,Churned,Yes,Competitor,"[70, 80)",Competitor offered more data
0640-YJTPY,5,4974,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0641-EVBOJ,4,5755,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
0643-OKLRP,1,5915,Churned,Yes,Dissatisfaction,"[90, 100)",Network reliability
0644-OQMDK,4,4510,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0650-BWOZN,3,5313,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0654-HMSHN,2,3796,Churned,Yes,Attitude,"[70, 80)",Attitude of support person
0654-PQKDW,3,4133,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0655-RBDUG,1,2561,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
0655-YDGFJ,3,4825,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0657-DOGUM,4,4077,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0661-KBKPA,4,5052,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0661-KQHNK,5,5518,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0661-WCQNQ,4,3733,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0661-XEYAN,1,3884,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0665-XHDJU,5,6022,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0666-UXTJO,5,5393,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0667-NSRGI,4,2478,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0668-OGMHD,4,3766,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0670-ANMUU,3,5319,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0670-KDOMA,4,5854,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
0673-IGUQO,4,4845,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
0674-DGMAQ,5,5804,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0674-EYYZV,3,5882,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
0674-GCDXG,4,5816,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0675-NCDYU,3,6491,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0678-RLHVP,5,5731,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0679-IDSTG,1,4568,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
0679-TDGAK,3,5141,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0680-DFNNY,2,2055,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
0682-USIXD,3,2937,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0684-AOSIH,1,4489,Churned,Yes,Dissatisfaction,"[80, 90)",Network reliability
0685-MLYYM,2,4407,Churned,Yes,Price,"[90, 100)",Long distance charges
0687-ZVTHB,1,4415,Churned,Yes,Competitor,"[60, 70)",Competitor offered more data
0689-DSXGL,3,5494,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0689-NKYLF,2,4028,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
0690-SRQID,3,4925,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0691-IFBQW,1,2403,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
0691-JVSYA,1,4328,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
0691-NIKRI,5,3784,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0696-UKTOX,4,2496,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
0697-ZMSWS,1,2330,Churned,Yes,Dissatisfaction,"[80, 90)",Limited range of services
0699-NDKJM,3,4115,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0701-RFGFI,5,6136,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0701-TJSEF,3,4366,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0702-PGIBZ,2,2777,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
0704-VCUMB,3,5974,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0707-HOVVN,4,6024,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0708-LGSMF,3,2731,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0708-SJDIS,5,5567,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0709-TVGUR,1,3145,Churned,Yes,Competitor,"[60, 70)",Competitor had better devices
0716-BQNDX,3,4276,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0719-SYFRB,1,5670,Churned,Yes,Competitor,"[60, 70)",Competitor offered higher download speeds
0722-SVSFK,3,5041,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0722-TROQR,1,2122,Churned,Yes,Price,"[70, 80)",Lack of affordable download/upload speed
0723-DRCLG,2,2394,Churned,Yes,Other,"[90, 100)",Don't know
0723-FDLAY,5,2292,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0723-VSOBE,3,5715,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0725-CXOTM,3,4844,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0727-BMPLR,3,5679,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
0727-BNRLG,3,5709,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0727-IWKVK,2,4748,Churned,Yes,Price,"[90, 100)",Extra data charges
0730-BGQGF,3,6291,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0730-KOAVE,3,4219,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0731-EBJQB,3,5482,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0732-OCQOC,4,5674,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0733-VUNUW,1,4126,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0734-OXWBT,3,2584,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
0739-UUAJR,3,4954,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0742-LAFQK,3,5152,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0742-MOABM,2,3394,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
0742-NXBGR,1,4278,Churned,Yes,Competitor,"[70, 80)",Competitor had better devices
0743-HNPFG,3,5628,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0743-HRVFF,5,4132,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0744-BIKKF,3,4621,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0744-GKNGE,3,4915,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0746-JTRFU,1,4810,Churned,Yes,Dissatisfaction,"[70, 80)",Product dissatisfaction
0748-RDGGM,2,6136,Churned,Yes,Price,"[80, 90)",Long distance charges
0749-IRGQE,4,4118,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0750-EBAIU,3,4770,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0750-EKNGL,5,4476,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0754-EEBDC,4,2347,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0754-UKWQP,1,3790,Churned,Yes,Competitor,"[60, 70)",Competitor had better devices
0756-MPZRL,3,3007,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0757-WCUUZ,3,4232,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0761-AETCS,2,3236,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
0769-MURVM,3,6187,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0771-CHWSK,3,4838,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0771-WLCLA,3,2683,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0772-GYEQQ,2,5202,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
0774-IFUVM,3,5942,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0774-RMNUW,4,6420,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0778-NELLA,1,5352,Churned,Yes,Competitor,"[90, 100)",Competitor offered higher download speeds
0780-XNZFN,5,4193,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0781-LKXBR,1,4038,Churned,Yes,Competitor,"[70, 80)",Competitor had better devices
0784-GTUUK,4,4811,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0784-ZQJZX,4,5730,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0786-IVLAW,3,4722,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0786-VSSUD,1,5692,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
0787-LHDYT,3,5667,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0788-DXBFY,3,4801,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0793-TWELN,3,2841,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0794-YVSGE,3,5265,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0795-GMVQO,4,5416,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
0795-LAFGP,3,5633,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
0795-XCCTE,3,6141,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0799-DDIHE,5,3103,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
0804-XBFBV,3,5916,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
0804-YGEQV,4,5119,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0807-ZABDG,1,4412,Churned,Yes,Competitor,"[90, 100)",Competitor offered higher download speeds
0810-BDHAW,3,2506,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
0810-DHDBD,3,5806,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
0811-GSDTP,5,3540,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
